property_type,sector,bedRoom,bathroom,balcony,floorNum,facing,agePossession,built_up_area,study room,servant room,pooja room,luxury_score,furnish_score,floor_category,price
flat,kushaiguda,3.0,3.0,2,4.0,East,New Property,1407.0,1.0,0.0,1.0,81.0,0.0,Mid Floor,0.85
flat,bachupally,2.0,2.0,1,1.0,Not Available,Under Construction,1205.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.72
flat,kukatpally,2.0,2.0,1,2.0,West,Moderately Old,1180.0,0.0,0.0,0.0,29.0,4.0,Low Floor,0.9
flat,bachupally,2.0,2.0,2,33.0,Not Available,Under Construction,1200.0,0.0,0.0,0.0,26.0,0.0,High Floor,0.54
flat,mansoorabad,2.0,2.0,1,4.0,West,Relatively New,1000.0,0.0,0.0,0.0,109.0,19.0,Mid Floor,0.7
flat,kokapet,2.0,2.0,3,9.0,North-East,Relatively New,970.0,0.0,0.0,0.0,164.0,14.0,Mid Floor,1.4
flat,bachupally,3.0,3.0,1,4.0,East,New Property,1243.0,0.0,0.0,0.0,161.0,0.0,Mid Floor,0.95
flat,bn reddy nagar,3.0,3.0,1,2.0,North,New Property,1595.0,0.0,0.0,1.0,31.0,12.0,Low Floor,0.8
flat,kukatpally,2.0,2.0,1,2.0,Not Available,Relatively New,1030.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.55
flat,kompally,3.0,3.0,1,1.0,East,Relatively New,1375.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.77
flat,beeramguda,2.0,2.0,1,1.0,East,Relatively New,1150.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.58
flat,sanath nagar,3.0,3.0,3,5.0,East,Relatively New,1818.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,1.8
flat,adibatla,2.0,2.0,2,7.0,East,Relatively New,1200.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.5
flat,gachibowli,3.0,3.0,1,10.0,East,Relatively New,1597.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.11
flat,tanasha nagar,3.0,2.0,2,4.0,Not Available,Relatively New,1200.0,0.0,0.0,1.0,7.0,3.0,Mid Floor,0.77
flat,alkapuri,3.0,3.0,2,3.0,Not Available,Relatively New,1825.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.15
flat,manikonda,2.0,2.0,1,4.0,North,Moderately Old,1250.0,1.0,0.0,0.0,16.0,5.0,Mid Floor,0.77
flat,nizampet,3.0,3.0,1,0.0,East,Relatively New,1705.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.5
flat,kompally,3.0,3.0,2,3.0,East,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.81
flat,kukatpally,3.0,3.0,1,0.0,West,Relatively New,1782.0,0.0,0.0,0.0,0.0,0.0,Low Floor,2.13
flat,hydershakote,3.0,3.0,1,3.0,East,Relatively New,2100.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,1.0
flat,kondapur,3.0,2.0,2,22.0,West,New Property,1620.0,0.0,0.0,0.0,0.0,0.0,High Floor,1.94
flat,kondapur,3.0,3.0,0,18.0,Not Available,Relatively New,2270.0,0.0,0.0,0.0,0.0,0.0,High Floor,1.95
flat,attapur,2.0,2.0,2,1.0,North,Relatively New,1136.0,0.0,0.0,0.0,0.0,3.0,Low Floor,0.8
flat,gundlapochampalli,3.0,3.0,2,5.0,East,Relatively New,1440.0,0.0,0.0,0.0,0.0,3.0,Mid Floor,1.1
flat,kompally,2.0,2.0,1,5.0,Not Available,Relatively New,842.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.55
flat,sainikpuri,2.0,1.0,0,9.0,Not Available,Relatively New,640.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,0.4
flat,osmania university teachers colony,2.0,2.0,2,1.0,North-East,Old Property,1233.0,0.0,0.0,0.0,21.0,21.0,Low Floor,0.72
flat,punjagutta,4.0,4.0,3,3.0,North,Old Property,3800.0,0.0,1.0,1.0,58.0,37.0,Mid Floor,3.2
flat,medipally,2.0,2.0,2,3.0,North-East,Old Property,925.0,0.0,0.0,1.0,22.0,0.0,Mid Floor,0.35
flat,mallapur,2.0,2.0,1,3.0,West,New Property,855.0,0.0,0.0,0.0,45.0,0.0,Mid Floor,0.42
flat,masab tank,2.0,2.0,1,0.0,Not Available,Under Construction,725.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.3
flat,pjr layout,3.0,2.0,1,5.0,East,Relatively New,1562.0,0.0,0.0,0.0,30.0,20.0,Mid Floor,0.83
flat,mallapur,2.0,2.0,1,2.0,West,Moderately Old,750.0,0.0,0.0,0.0,85.0,0.0,Low Floor,0.35
flat,malkajgiri,3.0,3.0,2,1.0,West,New Property,1500.0,0.0,0.0,0.0,28.0,0.0,Low Floor,0.85
flat,serlingampally,3.0,3.0,2,13.0,West,Moderately Old,1885.0,0.0,0.0,0.0,65.0,23.0,High Floor,1.2
flat,kondapur,3.0,3.0,2,5.0,West,Relatively New,2120.0,0.0,0.0,1.0,44.0,18.0,Mid Floor,1.9
flat,vaishali nagar,2.0,2.0,1,2.0,North,Moderately Old,998.0,0.0,0.0,0.0,109.0,25.0,Low Floor,0.66
flat,kokapet,4.0,5.0,1,5.0,West,New Property,3939.0,0.0,1.0,1.0,56.0,0.0,Mid Floor,3.62
flat,mehdipatnam,3.0,2.0,3,5.0,South,Old Property,2350.0,1.0,1.0,1.0,52.0,1.0,Mid Floor,1.24
flat,attapur,3.0,2.0,1,2.0,North,Relatively New,1200.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.4
flat,bachupally,2.0,2.0,1,3.0,West,Relatively New,1100.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,0.54
flat,tellapur,3.0,3.0,0,4.0,Not Available,Relatively New,2330.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,2.25
flat,kondapur,3.0,3.0,4,4.0,West,New Property,1893.0,1.0,0.0,1.0,58.0,3.0,Mid Floor,1.95
flat,gundlapochampalli,3.0,3.0,3,12.0,Not Available,Relatively New,1710.0,0.0,0.0,0.0,0.0,0.0,High Floor,1.25
flat,chakripuram,3.0,3.0,1,4.0,Not Available,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.68
flat,qutbullapur,2.0,2.0,2,2.0,East,Relatively New,1200.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.62
flat,uppal,2.0,2.0,1,9.0,Not Available,New Property,1330.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.25
flat,yapral,2.0,2.0,1,4.0,Not Available,New Property,1135.0,0.0,0.0,0.0,50.0,0.0,Mid Floor,0.56
flat,nallagandla,3.0,3.0,1,10.0,Not Available,New Property,1856.0,0.0,0.0,0.0,56.0,0.0,Mid Floor,1.5
flat,kompally,2.0,2.0,1,2.0,Not Available,New Property,1190.0,0.0,0.0,0.0,26.0,0.0,Low Floor,0.7
flat,miyapur,3.0,2.0,1,3.0,East,Under Construction,1039.0,0.0,0.0,0.0,211.0,0.0,Mid Floor,0.75
flat,kokapet,3.0,3.0,4,4.0,East,Relatively New,2466.0,0.0,0.0,0.0,58.0,43.0,Mid Floor,1.92
flat,kokapet,3.0,3.0,1,25.0,East,Under Construction,1764.0,0.0,0.0,0.0,57.0,0.0,High Floor,1.85
flat,dammaiguda,2.0,2.0,1,4.0,West,Relatively New,870.0,0.0,0.0,1.0,62.0,2.0,Mid Floor,0.38
flat,malkajgiri,2.0,2.0,1,3.0,West,Old Property,767.0,0.0,0.0,0.0,30.0,0.0,Mid Floor,0.34
flat,kokapet,2.0,2.0,2,12.0,Not Available,Under Construction,1345.0,0.0,0.0,0.0,55.0,0.0,High Floor,1.15
flat,gachibowli,3.0,3.0,1,2.0,West,New Property,1384.0,0.0,0.0,0.0,43.0,31.0,Low Floor,1.45
flat,rajendra nagar,1.0,1.0,1,9.0,Not Available,New Property,590.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,0.47
flat,kondapur,3.0,2.0,2,22.0,Not Available,New Property,1620.0,0.0,0.0,0.0,155.0,0.0,High Floor,1.98
flat,karmanghat,2.0,2.0,1,2.0,North,Relatively New,1175.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.72
flat,kukatpally,2.0,2.0,2,3.0,West,Relatively New,1300.0,0.0,0.0,1.0,22.0,15.0,Mid Floor,0.73
flat,uppal,2.0,2.0,1,9.0,Not Available,Relatively New,1330.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.2
flat,rajendra nagar,3.0,2.0,1,1.0,East,New Property,1106.0,1.0,0.0,0.0,162.0,3.0,Low Floor,0.87
flat,haripuri colony,2.0,2.0,2,3.0,East,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.8
flat,kukatpally,2.0,2.0,1,1.0,Not Available,Old Property,1135.0,0.0,0.0,0.0,38.0,0.0,Low Floor,0.75
flat,bachupally,2.0,2.0,2,10.0,Not Available,New Property,1388.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.89
flat,nizampet,2.0,2.0,2,3.0,North-East,Relatively New,1170.0,0.0,0.0,1.0,51.0,14.0,Mid Floor,0.52
flat,hmt swarnapuri colony,2.0,2.0,1,5.0,West,New Property,1160.0,1.0,1.0,1.0,107.0,0.0,Mid Floor,0.57
flat,madinaguda,2.0,2.0,1,5.0,Not Available,Moderately Old,1220.0,0.0,0.0,0.0,70.0,0.0,Mid Floor,0.85
flat,padma rao nagar,3.0,3.0,2,2.0,West,Moderately Old,1610.0,0.0,0.0,0.0,37.0,22.0,Low Floor,1.1
flat,pjr layout,2.0,2.0,2,2.0,Not Available,Moderately Old,1100.0,0.0,0.0,0.0,15.0,6.0,Low Floor,0.58
flat,serlingampally,3.0,3.0,2,3.0,West,Relatively New,2000.0,0.0,0.0,1.0,0.0,16.0,Mid Floor,1.75
flat,khajaguda,3.0,2.0,2,1.0,North-East,Moderately Old,1400.0,0.0,0.0,1.0,72.0,30.0,Low Floor,1.0
flat,bachupally,3.0,3.0,3,8.0,East,New Property,1695.0,0.0,0.0,0.0,58.0,24.0,Mid Floor,1.3
flat,miyapur,3.0,2.0,2,12.0,East,Under Construction,1495.0,1.0,0.0,0.0,171.0,0.0,High Floor,0.92
flat,manikonda,2.0,2.0,1,5.0,West,Relatively New,1204.0,0.0,0.0,0.0,130.0,0.0,Mid Floor,0.96
flat,lingampally,2.0,2.0,1,29.0,East,Under Construction,1300.0,0.0,0.0,1.0,37.0,1.0,High Floor,0.85
flat,kondapur,2.0,2.0,2,1.0,North-East,Moderately Old,1072.0,0.0,0.0,0.0,116.0,23.0,Low Floor,1.02
flat,kondapur,2.0,2.0,1,3.0,West,New Property,1230.0,0.0,0.0,0.0,71.0,32.0,Mid Floor,1.2
flat,pocharam,3.0,3.0,1,1.0,East,Relatively New,1360.0,0.0,0.0,0.0,100.0,25.0,Low Floor,0.44
flat,moosapet,3.0,3.0,3,19.0,West,Relatively New,1580.0,0.0,0.0,0.0,0.0,1.0,High Floor,1.58
flat,miyapur,3.0,3.0,3,3.0,West,Relatively New,1530.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.93
flat,nizampet,3.0,3.0,2,2.0,South,Relatively New,1175.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.58
flat,nallagandla,2.0,2.0,1,15.0,East,Moderately Old,1275.0,0.0,0.0,0.0,58.0,0.0,High Floor,1.35
flat,kondapur,2.0,2.0,2,10.0,West,Relatively New,1535.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.3
flat,alwal,2.0,2.0,2,3.0,Not Available,Relatively New,1210.0,0.0,0.0,0.0,0.0,3.0,Mid Floor,0.79
flat,kondapur,2.0,2.0,1,2.0,West,Relatively New,1089.0,0.0,0.0,0.0,137.0,1.0,Low Floor,0.8
flat,dammaiguda,2.0,2.0,2,5.0,Not Available,Relatively New,1140.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.57
flat,mallampet,2.0,2.0,1,0.0,East,Relatively New,1050.0,0.0,0.0,1.0,67.0,29.0,Low Floor,0.55
flat,hi tech city,3.0,3.0,2,7.0,West,Under Construction,2050.0,0.0,0.0,1.0,92.0,0.0,Mid Floor,2.0
flat,kondapur,3.0,4.0,2,15.0,East,New Property,2290.0,0.0,1.0,0.0,58.0,0.0,High Floor,2.65
flat,nizampet,2.0,2.0,2,2.0,East,Moderately Old,1143.0,0.0,0.0,0.0,39.0,0.0,Low Floor,0.56
flat,bachupally,2.0,2.0,2,3.0,North,New Property,1105.0,0.0,0.0,1.0,64.0,5.0,Mid Floor,0.62
flat,narsingi,3.0,3.0,3,9.0,East,Under Construction,2180.0,0.0,0.0,0.0,122.0,0.0,Mid Floor,1.6
flat,indresham,2.0,2.0,3,3.0,East,New Property,1170.0,0.0,0.0,0.0,48.0,0.0,Mid Floor,0.52
flat,jeedimetla,3.0,3.0,2,1.0,West,Relatively New,1500.0,0.0,0.0,1.0,58.0,53.0,Low Floor,1.2
flat,neknampur,3.0,2.0,1,4.0,East,Moderately Old,1030.0,0.0,0.0,0.0,22.0,0.0,Mid Floor,0.42
flat,dilsukh nagar,2.0,2.0,1,2.0,South,Old Property,900.0,0.0,0.0,0.0,8.0,0.0,Low Floor,0.4
flat,kompally,2.0,2.0,2,2.0,East,Relatively New,843.0,0.0,0.0,0.0,171.0,19.0,Low Floor,0.6
flat,kompally,2.0,2.0,2,4.0,West,Relatively New,842.0,0.0,0.0,0.0,142.0,19.0,Mid Floor,0.65
flat,adibatla,2.0,2.0,1,3.0,Not Available,Relatively New,1150.0,1.0,0.0,1.0,45.0,3.0,Mid Floor,0.5
flat,miyapur,3.0,3.0,1,7.0,North,Relatively New,1598.0,1.0,0.0,1.0,132.0,5.0,Mid Floor,1.4
flat,hafeezpet,3.0,2.0,2,8.0,Not Available,Moderately Old,1565.0,1.0,0.0,1.0,41.0,5.0,Mid Floor,1.3
flat,narsingi,2.0,2.0,1,10.0,West,New Property,1325.0,0.0,0.0,0.0,165.0,0.0,Mid Floor,1.06
flat,tellapur,2.0,2.0,1,3.0,West,Relatively New,1325.0,0.0,0.0,0.0,149.0,15.0,Mid Floor,0.95
flat,masjid banda,2.0,2.0,1,2.0,East,Relatively New,1135.0,0.0,0.0,1.0,85.0,10.0,Low Floor,1.03
flat,mallampet,2.0,2.0,1,1.0,North,Relatively New,1081.0,0.0,0.0,0.0,101.0,0.0,Low Floor,0.7
flat,ram reddy colony,2.0,2.0,1,1.0,East,Moderately Old,1050.0,0.0,0.0,1.0,45.0,3.0,Low Floor,0.65
flat,bowrampet,2.0,2.0,2,5.0,East,New Property,850.0,0.0,0.0,1.0,59.0,23.0,Mid Floor,0.45
flat,miyapur,2.0,2.0,3,25.0,Not Available,Under Construction,1225.0,0.0,0.0,1.0,160.0,0.0,High Floor,1.1
flat,nanakramguda,3.0,3.0,2,2.0,West,Relatively New,2750.0,0.0,0.0,1.0,58.0,39.0,Low Floor,2.5
flat,tellapur,2.0,2.0,1,6.0,East,Under Construction,1385.0,0.0,0.0,1.0,59.0,0.0,Mid Floor,0.84
flat,gachibowli,4.0,4.0,2,4.0,North,Old Property,2400.0,0.0,0.0,0.0,66.0,30.0,Mid Floor,1.9
flat,madinaguda,2.0,2.0,2,1.0,West,Relatively New,1220.0,0.0,0.0,0.0,101.0,0.0,Low Floor,0.98
flat,gundlapochampalli,2.0,2.0,1,4.0,East,New Property,1264.0,0.0,0.0,1.0,22.0,8.0,Mid Floor,0.8
flat,kukatpally,2.0,2.0,1,1.0,East,Relatively New,1000.0,0.0,0.0,0.0,36.0,6.0,Low Floor,0.55
flat,jai jawahar nagar,2.0,2.0,1,5.0,Not Available,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.35
flat,nacharam,2.0,2.0,1,2.0,West,Old Property,800.0,0.0,0.0,1.0,33.0,19.0,Low Floor,0.38
flat,bachupally,2.0,2.0,1,4.0,East,Under Construction,1100.0,0.0,0.0,1.0,44.0,0.0,Mid Floor,0.58
flat,dammaiguda,2.0,2.0,2,2.0,West,Moderately Old,1000.0,0.0,0.0,0.0,8.0,0.0,Low Floor,0.45
flat,kukatpally,2.0,2.0,2,0.0,West,Moderately Old,1105.0,0.0,0.0,0.0,15.0,0.0,Low Floor,0.45
flat,appa junction,2.0,2.0,2,18.0,West,New Property,1016.0,0.0,0.0,0.0,124.0,0.0,High Floor,0.96
flat,vinayak nagar,2.0,2.0,0,5.0,Not Available,Old Property,1160.0,0.0,0.0,0.0,38.0,12.0,Mid Floor,0.65
flat,balaji nagar,2.0,2.0,2,1.0,North,Relatively New,1200.0,0.0,0.0,0.0,58.0,3.0,Low Floor,0.7
flat,boduppal,3.0,3.0,2,4.0,East,New Property,2100.0,0.0,0.0,1.0,8.0,0.0,Mid Floor,1.15
flat,kukatpally,2.0,2.0,2,19.0,Not Available,Relatively New,1279.0,0.0,0.0,0.0,64.0,9.0,High Floor,1.3
flat,autonagar,3.0,3.0,1,1.0,Not Available,New Property,1350.0,0.0,0.0,0.0,23.0,0.0,Low Floor,0.75
flat,mallapur,2.0,2.0,1,2.0,East,Old Property,800.0,0.0,0.0,0.0,49.0,0.0,Low Floor,0.4
flat,tarnaka,2.0,2.0,2,2.0,East,Old Property,1050.0,0.0,0.0,0.0,65.0,0.0,Low Floor,0.58
flat,kukatpally,2.0,2.0,1,11.0,West,Moderately Old,1000.0,0.0,0.0,0.0,118.0,11.0,High Floor,0.95
flat,kapra,2.0,2.0,2,3.0,North,Relatively New,1116.0,0.0,0.0,1.0,40.0,34.0,Mid Floor,0.6
flat,hi tech city,3.0,3.0,2,30.0,West,Relatively New,2595.0,0.0,0.0,0.0,0.0,1.0,High Floor,5.6
flat,boduppal,2.0,2.0,1,3.0,East,Old Property,1000.0,0.0,0.0,1.0,61.0,0.0,Mid Floor,0.38
flat,mallapur,2.0,2.0,0,3.0,Not Available,Relatively New,1388.0,0.0,0.0,0.0,0.0,3.0,Mid Floor,1.15
flat,bachupally,3.0,3.0,1,1.0,West,Relatively New,1600.0,0.0,0.0,0.0,0.0,3.0,Low Floor,0.98
flat,gangaram,3.0,3.0,2,3.0,North-West,Relatively New,1680.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,0.95
flat,jeedimetla,3.0,3.0,3,1.0,West,Relatively New,2070.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.5
flat,hayathnagar,2.0,2.0,1,2.0,East,Under Construction,1311.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.5
flat,bowenpally,2.0,2.0,1,2.0,Not Available,Old Property,735.0,0.0,0.0,0.0,31.0,2.0,Low Floor,0.3
flat,ecil,2.0,2.0,2,2.0,North,Old Property,805.0,0.0,0.0,0.0,13.0,0.0,Low Floor,0.32
flat,bahadurpally,2.0,2.0,1,8.0,East,Under Construction,1100.0,1.0,0.0,1.0,102.0,0.0,Mid Floor,0.44
flat,bahadurpally,2.0,2.0,1,7.0,East,Under Construction,1100.0,1.0,0.0,1.0,101.0,0.0,Mid Floor,0.44
flat,sun city,2.0,2.0,2,2.0,Not Available,New Property,1159.0,0.0,0.0,0.0,57.0,0.0,Low Floor,0.59
flat,tellapur,3.0,3.0,2,5.0,East,New Property,1731.0,0.0,0.0,0.0,124.0,0.0,Mid Floor,1.1
flat,badangpet,2.0,2.0,1,2.0,Not Available,Moderately Old,1000.0,0.0,0.0,1.0,76.0,1.0,Low Floor,0.36
flat,sri balaji layout,3.0,3.0,2,5.0,West,New Property,1540.0,0.0,0.0,1.0,21.0,0.0,Mid Floor,0.75
flat,mallapur,3.0,2.0,1,4.0,West,Old Property,1320.0,0.0,0.0,0.0,52.0,32.0,Mid Floor,0.66
flat,mehdipatnam,2.0,2.0,1,1.0,West,Old Property,1260.0,0.0,0.0,0.0,28.0,8.0,Low Floor,0.35
flat,hayathnagar,2.0,2.0,1,0.0,West,Relatively New,579.0,0.0,0.0,0.0,52.0,0.0,Low Floor,0.38
flat,new malakpet,2.0,2.0,0,3.0,West,New Property,1240.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.62
flat,boduppal,2.0,2.0,2,2.0,West,Relatively New,1200.0,0.0,0.0,1.0,95.0,2.0,Low Floor,0.7
flat,medipally,2.0,2.0,2,1.0,East,Old Property,1180.0,0.0,0.0,0.0,61.0,14.0,Low Floor,0.45
flat,kachiguda,3.0,2.0,2,5.0,Not Available,Relatively New,1688.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.6
flat,red hills,2.0,2.0,1,1.0,Not Available,Relatively New,1230.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.64
flat,padma rao nagar,2.0,2.0,1,4.0,North,Moderately Old,1200.0,0.0,0.0,1.0,44.0,28.0,Mid Floor,0.75
flat,nizampet,2.0,2.0,2,0.0,East,Relatively New,1515.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.79
flat,masab tank,3.0,3.0,1,1.0,East,Relatively New,1675.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.3
flat,jeedimetla,3.0,2.0,2,2.0,East,Relatively New,1260.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.64
flat,dammaiguda,2.0,2.0,1,3.0,East,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.45
flat,hafeezpet,3.0,3.0,2,4.0,Not Available,Moderately Old,1420.0,0.0,0.0,1.0,72.0,21.0,Mid Floor,0.95
flat,padmasri hills,3.0,3.0,2,4.0,East,New Property,1596.0,0.0,0.0,0.0,63.0,0.0,Mid Floor,0.7
flat,panjagutta,3.0,3.0,1,2.0,North,Relatively New,1575.0,0.0,0.0,1.0,96.0,0.0,Low Floor,1.6
flat,kapra,3.0,3.0,1,3.0,North,New Property,1480.0,0.0,0.0,0.0,67.0,0.0,Mid Floor,0.85
flat,uppal,2.0,2.0,1,4.0,East,Old Property,850.0,0.0,0.0,0.0,24.0,0.0,Mid Floor,0.33
flat,old alwal,2.0,2.0,2,5.0,West,Relatively New,1100.0,0.0,0.0,0.0,30.0,0.0,Mid Floor,0.59
flat,aminpur,3.0,2.0,1,9.0,Not Available,New Property,1039.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.8
flat,mallapur,3.0,2.0,1,3.0,Not Available,New Property,1450.0,0.0,0.0,0.0,15.0,0.0,Mid Floor,0.68
flat,tarnaka,3.0,2.0,1,3.0,Not Available,Under Construction,1400.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.75
flat,kistareddypet,2.0,2.0,2,2.0,East,Moderately Old,1200.0,0.0,0.0,0.0,24.0,12.0,Low Floor,0.43
flat,gachibowli,3.0,3.0,2,4.0,East,Moderately Old,1715.0,0.0,0.0,0.0,35.0,0.0,Mid Floor,1.35
flat,bachupally,2.0,2.0,1,1.0,East,Relatively New,1150.0,0.0,0.0,0.0,46.0,0.0,Low Floor,0.65
flat,miyapur,2.0,2.0,1,4.0,West,Moderately Old,1200.0,0.0,0.0,0.0,51.0,23.0,Mid Floor,0.75
flat,langer house,3.0,3.0,2,3.0,North,Moderately Old,1550.0,0.0,0.0,1.0,52.0,5.0,Mid Floor,0.78
flat,bowrampet,3.0,2.0,1,1.0,Not Available,Relatively New,1400.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.2
flat,osman nagar,3.0,2.0,1,8.0,East,New Property,1400.0,0.0,0.0,0.0,29.0,0.0,Mid Floor,1.15
flat,kompally,3.0,2.0,2,4.0,East,Moderately Old,1375.0,0.0,0.0,0.0,28.0,17.0,Mid Floor,0.79
flat,kondapur,3.0,3.0,2,5.0,West,Moderately Old,1612.0,0.0,0.0,0.0,82.0,0.0,Mid Floor,1.07
flat,shaikpet,3.0,3.0,2,15.0,Not Available,New Property,2876.0,0.0,1.0,1.0,0.0,11.0,High Floor,4.5
flat,begumpet,1.0,1.0,4,1.0,Not Available,Moderately Old,450.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.0
flat,gajulramaram,2.0,2.0,1,1.0,Not Available,New Property,1085.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.56
flat,kanajiguda,2.0,2.0,2,9.0,North,Relatively New,1350.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,0.63
flat,kompally,2.0,2.0,2,4.0,East,Moderately Old,1376.0,0.0,0.0,0.0,132.0,3.0,Mid Floor,0.65
flat,kapra,2.0,2.0,1,3.0,Not Available,Under Construction,1140.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.55
flat,bachupally,3.0,3.0,0,0.0,Not Available,Relatively New,1554.0,0.0,0.0,0.0,0.0,3.0,Low Floor,1.1
flat,nacharam,3.0,3.0,3,2.0,East,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.0
flat,manikonda,3.0,3.0,2,2.0,Not Available,Relatively New,1867.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.2
flat,ghatkesar,3.0,3.0,2,4.0,South,Relatively New,1455.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.6
flat,mayuri nagar,3.0,3.0,3,1.0,West,Relatively New,1555.0,0.0,0.0,0.0,0.0,3.0,Low Floor,1.1
flat,kothaguda,3.0,3.0,3,1.0,Not Available,Relatively New,2400.0,0.0,0.0,0.0,0.0,3.0,Low Floor,3.0
flat,kollur,3.0,3.0,3,8.0,West,Relatively New,1919.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.15
flat,jubilee hills,4.0,4.0,0,4.0,East,Relatively New,4330.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,6.94
flat,bachupally,2.0,2.0,2,3.0,East,Relatively New,1230.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,5.0
flat,peeranchuruvu,3.0,3.0,0,7.0,East,Relatively New,1300.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,1.4
flat,kokapet,3.0,3.0,3,8.0,East,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.8
flat,kondapur,3.0,3.0,1,4.0,East,Relatively New,1765.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.7
flat,beeramguda,2.0,2.0,1,0.0,East,Relatively New,900.0,0.0,0.0,0.0,0.0,3.0,Low Floor,0.45
flat,alkapuri,2.0,2.0,1,4.0,West,Relatively New,1294.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.1
flat,sainikpuri,3.0,2.0,2,4.0,East,Relatively New,1250.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,0.68
flat,serlingampally,2.0,2.0,1,5.0,East,Relatively New,1280.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,1.1
flat,kompally,3.0,2.0,0,1.0,Not Available,Relatively New,1375.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.8
flat,sainikpuri,2.0,2.0,1,8.0,North,Relatively New,865.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.4
flat,financial district,3.0,3.0,2,12.0,West,Relatively New,2014.0,0.0,0.0,0.0,0.0,0.0,High Floor,2.1
flat,kukatpally,2.0,2.0,1,16.0,East,Relatively New,930.0,0.0,0.0,0.0,0.0,0.0,High Floor,0.9
flat,mallapur,3.0,2.0,2,12.0,Not Available,Relatively New,1425.0,0.0,0.0,0.0,0.0,3.0,High Floor,1.1
flat,gundlapochampalli,2.0,2.0,1,5.0,West,Relatively New,1010.0,0.0,0.0,1.0,58.0,17.0,Mid Floor,0.62
flat,lingampally,2.0,2.0,2,5.0,East,Old Property,1140.0,0.0,0.0,1.0,36.0,44.0,Mid Floor,0.8
flat,bachupally,3.0,3.0,3,9.0,East,New Property,2160.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,1.45
flat,panjagutta,3.0,3.0,2,2.0,North,New Property,1745.0,0.0,0.0,0.0,28.0,2.0,Low Floor,1.6
